ECG;EMG;EDA;CATEGORY
0.0029296875;503.0;161.0;post_test_sensors_2
-0.0146484375;498.0;161.0;post_test_sensors_2
-0.0029296875;480.0;157.0;post_test_sensors_2
0.0146484375;527.0;162.0;post_test_sensors_2
0.005859374999999999;527.0;157.0;post_test_sensors_2
0.07910156249999999;510.0;161.0;post_test_sensors_2
-0.0205078125;493.0;159.0;post_test_sensors_2
0.0498046875;505.0;158.0;post_test_sensors_2
-0.011718749999999998;494.0;162.0;post_test_sensors_2
-0.017578125;495.0;160.0;post_test_sensors_2
-0.0146484375;506.0;162.0;post_test_sensors_2
-0.0380859375;491.0;160.0;post_test_sensors_2
0.0087890625;512.0;161.0;post_test_sensors_2
0.087890625;536.0;161.0;post_test_sensors_2
-0.017578125;508.0;161.0;post_test_sensors_2
0.0029296875;492.0;162.0;post_test_sensors_2
0.1435546875;503.0;160.0;post_test_sensors_2
-0.06445312499999999;455.0;159.0;post_test_sensors_2
-0.0732421875;519.0;161.0;post_test_sensors_2
-0.33984375;492.0;160.0;post_test_sensors_2
-0.005859374999999999;501.0;159.0;post_test_sensors_2
-0.0146484375;504.0;162.0;post_test_sensors_2
0.15234375;490.0;157.0;post_test_sensors_2
-0.0615234375;530.0;161.0;post_test_sensors_2
-0.03515625;536.0;158.0;post_test_sensors_2
-0.0439453125;473.0;157.0;post_test_sensors_2
-0.15234375;483.0;160.0;post_test_sensors_2
-0.005859374999999999;503.0;162.0;post_test_sensors_2
-0.0234375;525.0;158.0;post_test_sensors_2
0.24609375;507.0;161.0;post_test_sensors_2
-0.0146484375;498.0;162.0;post_test_sensors_2
-0.011718749999999998;504.0;162.0;post_test_sensors_2
-0.0234375;469.0;161.0;post_test_sensors_2
-0.076171875;505.0;161.0;post_test_sensors_2
0.0615234375;486.0;163.0;post_test_sensors_2
-0.0087890625;522.0;160.0;post_test_sensors_2
-0.0205078125;535.0;161.0;post_test_sensors_2
-0.005859374999999999;489.0;161.0;post_test_sensors_2
0.123046875;515.0;159.0;post_test_sensors_2
-0.052734375;504.0;157.0;post_test_sensors_2
-0.0205078125;514.0;159.0;post_test_sensors_2
-0.0234375;504.0;162.0;post_test_sensors_2
-0.029296875;487.0;162.0;post_test_sensors_2
0.0703125;512.0;162.0;post_test_sensors_2
-0.011718749999999998;490.0;158.0;post_test_sensors_2
0.011718749999999998;500.0;158.0;post_test_sensors_2
-1.037109375;492.0;161.0;post_test_sensors_2
-0.005859374999999999;506.0;160.0;post_test_sensors_2
-0.0234375;508.0;157.0;post_test_sensors_2
-0.0234375;476.0;159.0;post_test_sensors_2
-0.03222656249999998;511.0;161.0;post_test_sensors_2
0.0;472.0;163.0;post_test_sensors_2
-0.0732421875;494.0;162.0;post_test_sensors_2
0.0703125;485.0;163.0;post_test_sensors_2
-0.0263671875;504.0;162.0;post_test_sensors_2
-0.011718749999999998;504.0;160.0;post_test_sensors_2
-0.0087890625;487.0;161.0;post_test_sensors_2
0.0205078125;495.0;157.0;post_test_sensors_2
0.0263671875;501.0;157.0;post_test_sensors_2
-0.005859374999999999;522.0;160.0;post_test_sensors_2
-0.0146484375;492.0;160.0;post_test_sensors_2
-0.04101562499999999;539.0;161.0;post_test_sensors_2
0.2900390625;491.0;158.0;post_test_sensors_2
-0.0263671875;499.0;162.0;post_test_sensors_2
-0.011718749999999998;506.0;159.0;post_test_sensors_2
0.17578125;496.0;161.0;post_test_sensors_2
0.1962890625;512.0;157.0;post_test_sensors_2
-0.0234375;504.0;161.0;post_test_sensors_2
-0.017578125;500.0;162.0;post_test_sensors_2
-0.31347656249999994;539.0;159.0;post_test_sensors_2
-0.0029296875;525.0;157.0;post_test_sensors_2
0.017578125;526.0;157.0;post_test_sensors_2
0.205078125;508.0;161.0;post_test_sensors_2
-0.011718749999999998;495.0;162.0;post_test_sensors_2
-0.05566406249999999;500.0;162.0;post_test_sensors_2
0.0029296875;451.0;157.0;post_test_sensors_2
0.3076171875;472.0;161.0;post_test_sensors_2
-0.0087890625;484.0;157.0;post_test_sensors_2
-0.011718749999999998;497.0;160.0;post_test_sensors_2
-0.0263671875;470.0;158.0;post_test_sensors_2
0.234375;512.0;161.0;post_test_sensors_2
-0.0439453125;490.0;162.0;post_test_sensors_2
0.16699218749999994;510.0;159.0;post_test_sensors_2
-0.017578125;508.0;159.0;post_test_sensors_2
-0.0029296875;526.0;161.0;post_test_sensors_2
-0.0234375;497.0;162.0;post_test_sensors_2
-0.03515625;539.0;160.0;post_test_sensors_2
0.0146484375;508.0;161.0;post_test_sensors_2
-0.005859374999999999;503.0;157.0;post_test_sensors_2
0.0;521.0;161.0;post_test_sensors_2
0.3017578125;555.0;158.0;post_test_sensors_2
-0.0205078125;518.0;161.0;post_test_sensors_2
-0.0263671875;567.0;162.0;post_test_sensors_2
0.0732421875;491.0;161.0;post_test_sensors_2
-0.029296875;496.0;161.0;post_test_sensors_2
-0.011718749999999998;490.0;157.0;post_test_sensors_2
-0.076171875;510.0;159.0;post_test_sensors_2
-0.03222656249999998;527.0;161.0;post_test_sensors_2
-0.029296875;530.0;157.0;post_test_sensors_2
0.169921875;527.0;160.0;post_test_sensors_2
0.25488281249999994;502.0;160.0;post_test_sensors_2
-0.7646484374999999;491.0;161.0;post_test_sensors_2
-0.029296875;475.0;157.0;post_test_sensors_2
-0.0263671875;489.0;161.0;post_test_sensors_2
0.25781249999999994;513.0;161.0;post_test_sensors_2
-0.0263671875;499.0;161.0;post_test_sensors_2
-0.0205078125;496.0;161.0;post_test_sensors_2
0.06445312499999999;505.0;162.0;post_test_sensors_2
-0.0146484375;480.0;159.0;post_test_sensors_2
-0.0087890625;505.0;157.0;post_test_sensors_2
-0.0029296875;503.0;162.0;post_test_sensors_2
0.0263671875;557.0;158.0;post_test_sensors_2
0.0087890625;490.0;161.0;post_test_sensors_2
-0.0703125;506.0;157.0;post_test_sensors_2
-0.011718749999999998;523.0;160.0;post_test_sensors_2
0.0205078125;505.0;162.0;post_test_sensors_2
0.005859374999999999;493.0;162.0;post_test_sensors_2
-0.0146484375;518.0;160.0;post_test_sensors_2
-0.029296875;513.0;161.0;post_test_sensors_2
-0.03515625;495.0;162.0;post_test_sensors_2
-0.0263671875;521.0;162.0;post_test_sensors_2
-0.0087890625;514.0;159.0;post_test_sensors_2
0.0146484375;502.0;161.0;post_test_sensors_2
-0.029296875;547.0;157.0;post_test_sensors_2
-0.0205078125;496.0;161.0;post_test_sensors_2
-0.029296875;581.0;162.0;post_test_sensors_2
-0.0234375;486.0;162.0;post_test_sensors_2
-0.0380859375;490.0;157.0;post_test_sensors_2
-0.2373046875000001;496.0;159.0;post_test_sensors_2
-0.0234375;496.0;161.0;post_test_sensors_2
-0.0234375;539.0;157.0;post_test_sensors_2
-0.0703125;500.0;161.0;post_test_sensors_2
-0.0087890625;510.0;160.0;post_test_sensors_2
-0.029296875;490.0;161.0;post_test_sensors_2
-0.005859374999999999;521.0;160.0;post_test_sensors_2
-1.3828125;508.0;160.0;post_test_sensors_2
-0.029296875;476.0;158.0;post_test_sensors_2
-0.04101562499999999;507.0;161.0;post_test_sensors_2
0.011718749999999998;551.0;158.0;post_test_sensors_2
-0.0908203125;524.0;160.0;post_test_sensors_2
-0.0234375;498.0;158.0;post_test_sensors_2
-0.017578125;511.0;162.0;post_test_sensors_2
0.0966796875;527.0;161.0;post_test_sensors_2
-0.011718749999999998;536.0;157.0;post_test_sensors_2
-0.029296875;498.0;161.0;post_test_sensors_2
0.169921875;519.0;161.0;post_test_sensors_2
-0.087890625;513.0;161.0;post_test_sensors_2
-0.0146484375;493.0;161.0;post_test_sensors_2
-0.011718749999999998;504.0;160.0;post_test_sensors_2
0.0615234375;490.0;162.0;post_test_sensors_2
-0.0205078125;509.0;161.0;post_test_sensors_2
-0.0732421875;540.0;159.0;post_test_sensors_2
-0.0380859375;492.0;161.0;post_test_sensors_2
-0.0234375;502.0;162.0;post_test_sensors_2
0.0205078125;526.0;162.0;post_test_sensors_2
-0.0263671875;497.0;161.0;post_test_sensors_2
-0.017578125;510.0;161.0;post_test_sensors_2
0.0146484375;511.0;162.0;post_test_sensors_2
-0.0146484375;529.0;161.0;post_test_sensors_2
-0.0234375;508.0;157.0;post_test_sensors_2
-0.017578125;524.0;157.0;post_test_sensors_2
-0.0205078125;504.0;157.0;post_test_sensors_2
-0.0263671875;508.0;161.0;post_test_sensors_2
-0.0439453125;482.0;160.0;post_test_sensors_2
-0.0703125;515.0;161.0;post_test_sensors_2
-0.04101562499999999;545.0;162.0;post_test_sensors_2
-0.0263671875;512.0;161.0;post_test_sensors_2
-0.06445312499999999;525.0;160.0;post_test_sensors_2
-0.0205078125;500.0;162.0;post_test_sensors_2
0.33398437499999994;507.0;161.0;post_test_sensors_2
-0.029296875;510.0;160.0;post_test_sensors_2
-0.0146484375;498.0;162.0;post_test_sensors_2
-0.03222656249999998;510.0;162.0;post_test_sensors_2
-0.03515625;497.0;161.0;post_test_sensors_2
-0.017578125;536.0;161.0;post_test_sensors_2
-0.0146484375;521.0;162.0;post_test_sensors_2
-0.33105468749999994;497.0;162.0;post_test_sensors_2
-0.005859374999999999;507.0;161.0;post_test_sensors_2
-0.005859374999999999;511.0;159.0;post_test_sensors_2
-0.076171875;535.0;157.0;post_test_sensors_2
0.0087890625;501.0;158.0;post_test_sensors_2
-0.0146484375;507.0;161.0;post_test_sensors_2
-0.0263671875;487.0;157.0;post_test_sensors_2
-0.017578125;506.0;159.0;post_test_sensors_2
-0.0205078125;490.0;157.0;post_test_sensors_2
-0.017578125;513.0;162.0;post_test_sensors_2
-0.017578125;492.0;159.0;post_test_sensors_2
-0.017578125;496.0;159.0;post_test_sensors_2
-0.011718749999999998;518.0;158.0;post_test_sensors_2
-0.011718749999999998;536.0;157.0;post_test_sensors_2
-0.0146484375;487.0;161.0;post_test_sensors_2
-0.0146484375;502.0;162.0;post_test_sensors_2
-0.0087890625;482.0;162.0;post_test_sensors_2
0.0263671875;523.0;160.0;post_test_sensors_2
-0.0234375;519.0;157.0;post_test_sensors_2
-0.03515625;500.0;161.0;post_test_sensors_2
0.0205078125;530.0;160.0;post_test_sensors_2
0.0703125;494.0;161.0;post_test_sensors_2
0.0029296875;526.0;161.0;post_test_sensors_2
0.1318359375;491.0;161.0;post_test_sensors_2
-0.0087890625;517.0;161.0;post_test_sensors_2
-0.0234375;509.0;162.0;post_test_sensors_2
-0.0205078125;503.0;161.0;post_test_sensors_2
-0.0087890625;493.0;158.0;post_test_sensors_2
-0.0029296875;471.0;161.0;post_test_sensors_2
-0.076171875;501.0;161.0;post_test_sensors_2
-0.005859374999999999;510.0;161.0;post_test_sensors_2
-0.029296875;511.0;161.0;post_test_sensors_2
0.052734375;536.0;160.0;post_test_sensors_2
0.0439453125;514.0;162.0;post_test_sensors_2
0.298828125;537.0;161.0;post_test_sensors_2
-0.011718749999999998;505.0;159.0;post_test_sensors_2
-0.029296875;527.0;160.0;post_test_sensors_2
0.13476562499999994;503.0;158.0;post_test_sensors_2
-0.0146484375;521.0;161.0;post_test_sensors_2
-0.0263671875;538.0;160.0;post_test_sensors_2
-0.0029296875;489.0;161.0;post_test_sensors_2
-0.0205078125;499.0;162.0;post_test_sensors_2
-0.0380859375;501.0;162.0;post_test_sensors_2
0.2783203125;518.0;157.0;post_test_sensors_2
0.25488281249999994;511.0;160.0;post_test_sensors_2
-0.0087890625;500.0;157.0;post_test_sensors_2
-1.4501953125;503.0;157.0;post_test_sensors_2
-0.03222656249999998;509.0;161.0;post_test_sensors_2
0.0263671875;541.0;161.0;post_test_sensors_2
0.0;512.0;161.0;post_test_sensors_2
0.0029296875;528.0;161.0;post_test_sensors_2
-0.0087890625;502.0;161.0;post_test_sensors_2
0.0908203125;491.0;161.0;post_test_sensors_2
-0.0205078125;517.0;157.0;post_test_sensors_2
0.0205078125;496.0;159.0;post_test_sensors_2
-0.005859374999999999;515.0;161.0;post_test_sensors_2
0.33105468749999994;501.0;161.0;post_test_sensors_2
0.2841796875;511.0;161.0;post_test_sensors_2
0.146484375;506.0;159.0;post_test_sensors_2
-0.04687499999999999;515.0;161.0;post_test_sensors_2
0.0087890625;518.0;159.0;post_test_sensors_2
-0.017578125;519.0;161.0;post_test_sensors_2
-0.023267578125;505.954;159.914;post_test_sensors_2
-0.0146484375;519.0;162.0;post_test_sensors_2
-0.04101562499999999;473.0;157.0;post_test_sensors_2
0.08203124999999999;506.0;161.0;post_test_sensors_2
-0.03515625;498.0;162.0;post_test_sensors_2
0.0029296875;534.0;157.0;post_test_sensors_2
-0.017578125;505.0;161.0;post_test_sensors_2
0.146484375;496.0;158.0;post_test_sensors_2
0.011718749999999998;512.0;160.0;post_test_sensors_2
0.0234375;521.0;160.0;post_test_sensors_2
-0.011718749999999998;479.0;162.0;post_test_sensors_2
-0.04101562499999999;495.0;162.0;post_test_sensors_2
-0.0029296875;500.0;162.0;post_test_sensors_2
-0.06445312499999999;490.0;157.0;post_test_sensors_2
-0.011718749999999998;520.0;160.0;post_test_sensors_2
-0.017578125;492.0;160.0;post_test_sensors_2
-0.05566406249999999;526.0;158.0;post_test_sensors_2
0.0;530.0;162.0;post_test_sensors_2
-0.005859374999999999;509.0;161.0;post_test_sensors_2
-0.0146484375;497.0;161.0;post_test_sensors_2
-0.017578125;505.0;161.0;post_test_sensors_2
-0.0087890625;530.0;158.0;post_test_sensors_2
-0.017578125;524.0;161.0;post_test_sensors_2
0.28125;495.0;161.0;post_test_sensors_2
-0.31640624999999994;490.0;162.0;post_test_sensors_2
-0.09375;511.0;160.0;post_test_sensors_2
0.0029296875;477.0;157.0;post_test_sensors_2
-0.0234375;519.0;162.0;post_test_sensors_2
-0.0029296875;502.0;161.0;post_test_sensors_2
0.1259765625;507.0;159.0;post_test_sensors_2
0.0703125;511.0;162.0;post_test_sensors_2
-0.03515625;468.0;161.0;post_test_sensors_2
-0.0263671875;481.0;162.0;post_test_sensors_2
-0.0087890625;505.0;161.0;post_test_sensors_2
0.0029296875;485.0;161.0;post_test_sensors_2
-0.0146484375;524.0;162.0;post_test_sensors_2
0.0029296875;510.0;162.0;post_test_sensors_2
-0.0029296875;463.0;160.0;post_test_sensors_2
-0.08203124999999999;519.0;160.0;post_test_sensors_2
-0.0498046875;469.0;157.0;post_test_sensors_2
0.322265625;530.0;157.0;post_test_sensors_2
0.076171875;492.0;161.0;post_test_sensors_2
0.0;510.0;159.0;post_test_sensors_2
-0.0087890625;498.0;162.0;post_test_sensors_2
-0.052734375;500.0;162.0;post_test_sensors_2
-0.0029296875;500.0;160.0;post_test_sensors_2
0.24609375;503.0;161.0;post_test_sensors_2
-0.017578125;505.0;158.0;post_test_sensors_2
-0.03222656249999998;507.0;162.0;post_test_sensors_2
-0.011718749999999998;472.0;159.0;post_test_sensors_2
-0.017578125;505.0;161.0;post_test_sensors_2
-0.0205078125;478.0;162.0;post_test_sensors_2
-0.03515625;515.0;160.0;post_test_sensors_2
-0.017578125;468.0;161.0;post_test_sensors_2
0.0146484375;504.0;157.0;post_test_sensors_2
0.10546875;504.0;159.0;post_test_sensors_2
0.0439453125;571.0;157.0;post_test_sensors_2
-0.05566406249999999;506.0;160.0;post_test_sensors_2
0.03222656249999998;530.0;160.0;post_test_sensors_2
-0.03515625;507.0;161.0;post_test_sensors_2
-0.0498046875;509.0;161.0;post_test_sensors_2
-0.0234375;497.0;162.0;post_test_sensors_2
-0.0087890625;513.0;161.0;post_test_sensors_2
0.0029296875;510.0;161.0;post_test_sensors_2
0.0498046875;508.0;159.0;post_test_sensors_2
-1.34765625;499.0;161.0;post_test_sensors_2
-0.06738281249999999;479.0;159.0;post_test_sensors_2
-0.0205078125;487.0;160.0;post_test_sensors_2
0.09375;520.0;161.0;post_test_sensors_2
-0.0029296875;500.0;157.0;post_test_sensors_2
-0.0029296875;480.0;162.0;post_test_sensors_2
0.005859374999999999;500.0;161.0;post_test_sensors_2
-0.011718749999999998;505.0;162.0;post_test_sensors_2
-0.0087890625;513.0;162.0;post_test_sensors_2
-0.04101562499999999;506.0;162.0;post_test_sensors_2
0.2080078125;520.0;161.0;post_test_sensors_2
0.0087890625;500.0;157.0;post_test_sensors_2
-0.0234375;464.0;159.0;post_test_sensors_2
0.31640624999999994;478.0;162.0;post_test_sensors_2
0.1494140625;495.0;162.0;post_test_sensors_2
0.04101562499999999;488.0;162.0;post_test_sensors_2
0.011718749999999998;488.0;161.0;post_test_sensors_2
0.05566406249999999;501.0;162.0;post_test_sensors_2
-0.029296875;496.0;158.0;post_test_sensors_2
-0.07910156249999999;504.0;161.0;post_test_sensors_2
0.0205078125;543.0;157.0;post_test_sensors_2
0.03515625;512.0;160.0;post_test_sensors_2
-0.0615234375;499.0;162.0;post_test_sensors_2
0.3837890625;463.0;157.0;post_test_sensors_2
-0.017578125;497.0;157.0;post_test_sensors_2
-0.005859374999999999;484.0;158.0;post_test_sensors_2
-0.0146484375;484.0;161.0;post_test_sensors_2
0.275390625;513.0;161.0;post_test_sensors_2
-0.017578125;505.0;161.0;post_test_sensors_2
-0.017578125;512.0;160.0;post_test_sensors_2
-0.03222656249999998;496.0;158.0;post_test_sensors_2
-0.0380859375;485.0;161.0;post_test_sensors_2
0.05859375;486.0;157.0;post_test_sensors_2
-0.0087890625;499.0;157.0;post_test_sensors_2
0.0087890625;508.0;162.0;post_test_sensors_2
-0.0205078125;509.0;161.0;post_test_sensors_2
-0.076171875;496.0;160.0;post_test_sensors_2
-0.0205078125;515.0;161.0;post_test_sensors_2
-0.0205078125;497.0;161.0;post_test_sensors_2
-0.05566406249999999;504.0;162.0;post_test_sensors_2
-0.06738281249999999;488.0;161.0;post_test_sensors_2
-0.029296875;514.0;160.0;post_test_sensors_2
-0.05859375;491.0;159.0;post_test_sensors_2
-0.0263671875;498.0;162.0;post_test_sensors_2
-0.03222656249999998;505.0;162.0;post_test_sensors_2
0.017578125;508.0;161.0;post_test_sensors_2
-0.0205078125;484.0;158.0;post_test_sensors_2
-0.017578125;524.0;162.0;post_test_sensors_2
-0.011718749999999998;502.0;161.0;post_test_sensors_2
-0.0380859375;511.0;161.0;post_test_sensors_2
-0.0146484375;501.0;162.0;post_test_sensors_2
0.052734375;503.0;162.0;post_test_sensors_2
-0.0732421875;498.0;161.0;post_test_sensors_2
-0.0263671875;504.0;161.0;post_test_sensors_2
-0.0205078125;494.0;162.0;post_test_sensors_2
-0.011718749999999998;518.0;160.0;post_test_sensors_2
-0.0205078125;499.0;161.0;post_test_sensors_2
-0.0205078125;487.0;161.0;post_test_sensors_2
-0.0908203125;496.0;159.0;post_test_sensors_2
-0.0234375;514.0;162.0;post_test_sensors_2
-0.0849609375;489.0;160.0;post_test_sensors_2
-0.0498046875;514.0;161.0;post_test_sensors_2
0.1787109375;522.0;161.0;post_test_sensors_2
-0.0234375;516.0;159.0;post_test_sensors_2
-0.03515625;503.0;162.0;post_test_sensors_2
-0.0234375;506.0;159.0;post_test_sensors_2
-0.03515625;504.0;159.0;post_test_sensors_2
0.33398437499999994;530.0;161.0;post_test_sensors_2
-0.011718749999999998;525.0;158.0;post_test_sensors_2
0.36328125;506.0;161.0;post_test_sensors_2
-0.07910156249999999;496.0;158.0;post_test_sensors_2
-0.0146484375;488.0;162.0;post_test_sensors_2
-0.011718749999999998;504.0;162.0;post_test_sensors_2
0.2255859375;511.0;160.0;post_test_sensors_2
-0.0146484375;542.0;157.0;post_test_sensors_2
0.0;490.0;161.0;post_test_sensors_2
-0.0380859375;519.0;157.0;post_test_sensors_2
-0.0146484375;512.0;160.0;post_test_sensors_2
-0.0234375;496.0;161.0;post_test_sensors_2
-0.0205078125;507.0;162.0;post_test_sensors_2
-0.0263671875;513.0;159.0;post_test_sensors_2
-0.03222656249999998;512.0;161.0;post_test_sensors_2
0.33984375;490.0;162.0;post_test_sensors_2
-0.0615234375;503.0;162.0;post_test_sensors_2
0.2255859375;492.0;159.0;post_test_sensors_2
0.25781249999999994;483.0;161.0;post_test_sensors_2
0.011718749999999998;499.0;162.0;post_test_sensors_2
0.3779296875;504.0;162.0;post_test_sensors_2
0.12890624999999994;537.0;157.0;post_test_sensors_2
-0.0205078125;495.0;158.0;post_test_sensors_2
-0.0029296875;514.0;157.0;post_test_sensors_2
0.0087890625;500.0;159.0;post_test_sensors_2
-0.0439453125;524.0;157.0;post_test_sensors_2
-0.011718749999999998;517.0;161.0;post_test_sensors_2
-0.029296875;509.0;159.0;post_test_sensors_2
0.3046875;528.0;160.0;post_test_sensors_2
-0.0234375;519.0;158.0;post_test_sensors_2
-0.0380859375;501.0;162.0;post_test_sensors_2
-0.029296875;502.0;162.0;post_test_sensors_2
0.3369140625;519.0;161.0;post_test_sensors_2
-1.40625;450.0;160.0;post_test_sensors_2
-0.0205078125;490.0;162.0;post_test_sensors_2
-0.029296875;507.0;161.0;post_test_sensors_2
0.0029296875;476.0;157.0;post_test_sensors_2
0.0849609375;505.0;161.0;post_test_sensors_2
-0.0087890625;501.0;162.0;post_test_sensors_2
-0.0263671875;495.0;161.0;post_test_sensors_2
0.29296875;481.0;157.0;post_test_sensors_2
0.0029296875;472.0;157.0;post_test_sensors_2
-0.87890625;500.0;161.0;post_test_sensors_2
-0.0087890625;508.0;161.0;post_test_sensors_2
0.0029296875;491.0;157.0;post_test_sensors_2
-0.08203124999999999;519.0;157.0;post_test_sensors_2
-0.0087890625;505.0;157.0;post_test_sensors_2
0.0;486.0;161.0;post_test_sensors_2
0.052734375;477.0;161.0;post_test_sensors_2
-0.03222656249999998;516.0;161.0;post_test_sensors_2
-0.0234375;487.0;160.0;post_test_sensors_2
0.0966796875;507.0;161.0;post_test_sensors_2
-0.005859374999999999;491.0;161.0;post_test_sensors_2
-0.052734375;487.0;161.0;post_test_sensors_2
-0.0146484375;512.0;160.0;post_test_sensors_2
-0.0205078125;500.0;157.0;post_test_sensors_2
-0.0263671875;506.0;159.0;post_test_sensors_2
-0.017578125;502.0;162.0;post_test_sensors_2
-0.05566406249999999;520.0;161.0;post_test_sensors_2
-0.04101562499999999;499.0;161.0;post_test_sensors_2
-1.0195312499999998;487.0;159.0;post_test_sensors_2
-0.0380859375;514.0;158.0;post_test_sensors_2
0.3603515625;514.0;162.0;post_test_sensors_2
-0.017578125;496.0;162.0;post_test_sensors_2
-0.0029296875;505.0;162.0;post_test_sensors_2
-0.0908203125;515.0;157.0;post_test_sensors_2
-0.0087890625;557.0;158.0;post_test_sensors_2
-0.8056640625;496.0;160.0;post_test_sensors_2
0.0;460.0;158.0;post_test_sensors_2
-0.04101562499999999;473.0;157.0;post_test_sensors_2
-0.0146484375;481.0;157.0;post_test_sensors_2
0.16699218749999994;551.0;158.0;post_test_sensors_2
0.3427734375;513.0;161.0;post_test_sensors_2
0.2080078125;520.0;162.0;post_test_sensors_2
-0.03222656249999998;490.0;162.0;post_test_sensors_2
-0.0263671875;522.0;159.0;post_test_sensors_2
0.04101562499999999;499.0;159.0;post_test_sensors_2
-0.0234375;504.0;161.0;post_test_sensors_2
-0.0234375;519.0;157.0;post_test_sensors_2
-0.029296875;497.0;159.0;post_test_sensors_2
0.140625;498.0;159.0;post_test_sensors_2
-0.0263671875;513.0;161.0;post_test_sensors_2
-0.0146484375;489.0;157.0;post_test_sensors_2
-0.029296875;498.0;159.0;post_test_sensors_2
-0.0146484375;549.0;157.0;post_test_sensors_2
-0.029296875;503.0;160.0;post_test_sensors_2
-0.0205078125;472.0;158.0;post_test_sensors_2
-0.0205078125;574.0;157.0;post_test_sensors_2
0.4130859375;524.0;157.0;post_test_sensors_2
0.31054687499999994;533.0;161.0;post_test_sensors_2
-0.017578125;520.0;162.0;post_test_sensors_2
-0.017578125;510.0;162.0;post_test_sensors_2
-0.011718749999999998;498.0;157.0;post_test_sensors_2
-0.011718749999999998;522.0;162.0;post_test_sensors_2
-0.0205078125;529.0;157.0;post_test_sensors_2
0.193359375;501.0;162.0;post_test_sensors_2
-0.052734375;545.0;160.0;post_test_sensors_2
-0.017578125;499.0;161.0;post_test_sensors_2
-0.0205078125;494.0;161.0;post_test_sensors_2
-0.0205078125;497.0;162.0;post_test_sensors_2
-0.25488281249999994;466.0;159.0;post_test_sensors_2
-0.052734375;481.0;157.0;post_test_sensors_2
-0.0234375;493.0;161.0;post_test_sensors_2
-0.0146484375;510.0;159.0;post_test_sensors_2
0.31347656249999994;506.0;159.0;post_test_sensors_2
-0.011718749999999998;536.0;162.0;post_test_sensors_2
-0.0146484375;503.0;159.0;post_test_sensors_2
0.15820312499999994;494.0;157.0;post_test_sensors_2
-0.0234375;513.0;157.0;post_test_sensors_2
0.2373046875000001;524.0;157.0;post_test_sensors_2
-0.017578125;515.0;161.0;post_test_sensors_2
-0.0380859375;503.0;161.0;post_test_sensors_2
-0.03222656249999998;507.0;159.0;post_test_sensors_2
0.36328125;506.0;162.0;post_test_sensors_2
-0.0087890625;499.0;160.0;post_test_sensors_2
-0.263671875;489.0;162.0;post_test_sensors_2
-0.0029296875;507.0;157.0;post_test_sensors_2
-0.04101562499999999;535.0;161.0;post_test_sensors_2
-1.353515625;504.0;161.0;post_test_sensors_2
-0.03222656249999998;507.0;161.0;post_test_sensors_2
-0.0234375;531.0;162.0;post_test_sensors_2
-0.0087890625;531.0;158.0;post_test_sensors_2
-0.04101562499999999;510.0;159.0;post_test_sensors_2
-0.0087890625;523.0;160.0;post_test_sensors_2
-0.011718749999999998;488.0;160.0;post_test_sensors_2
0.052734375;512.0;161.0;post_test_sensors_2
-0.0205078125;505.0;161.0;post_test_sensors_2
-0.0263671875;498.0;161.0;post_test_sensors_2
-0.94921875;500.0;157.0;post_test_sensors_2
0.1171875;497.0;157.0;post_test_sensors_2
-0.011718749999999998;494.0;161.0;post_test_sensors_2
-0.0234375;505.0;161.0;post_test_sensors_2
-0.451171875;512.0;161.0;post_test_sensors_2
-0.011718749999999998;498.0;158.0;post_test_sensors_2
-0.029296875;503.0;161.0;post_test_sensors_2
-0.0615234375;498.0;160.0;post_test_sensors_2
-0.011718749999999998;519.0;157.0;post_test_sensors_2
0.0;524.0;162.0;post_test_sensors_2
0.146484375;530.0;160.0;post_test_sensors_2
-0.029296875;517.0;162.0;post_test_sensors_2
-0.0146484375;526.0;161.0;post_test_sensors_2
0.052734375;499.0;161.0;post_test_sensors_2
-0.0234375;533.0;158.0;post_test_sensors_2
-0.011718749999999998;506.0;162.0;post_test_sensors_2
-0.04687499999999999;510.0;158.0;post_test_sensors_2
-0.0029296875;505.0;160.0;post_test_sensors_2
-0.0732421875;531.0;159.0;post_test_sensors_2
0.0146484375;490.0;161.0;post_test_sensors_2
0.0146484375;522.0;157.0;post_test_sensors_2
-0.04101562499999999;505.0;162.0;post_test_sensors_2
0.0;534.0;161.0;post_test_sensors_2
0.205078125;497.0;157.0;post_test_sensors_2
-0.03222656249999998;481.0;157.0;post_test_sensors_2
0.1875;525.0;162.0;post_test_sensors_2
0.09375;482.0;161.0;post_test_sensors_2
-0.07910156249999999;507.0;161.0;post_test_sensors_2
-0.0029296875;514.0;157.0;post_test_sensors_2
-0.7705078125;488.0;157.0;post_test_sensors_2
-0.0029296875;495.0;157.0;post_test_sensors_2
-0.0205078125;510.0;158.0;post_test_sensors_2
0.05859375;482.0;162.0;post_test_sensors_2
-0.0205078125;473.0;157.0;post_test_sensors_2
0.029296875;506.0;161.0;post_test_sensors_2
-0.06445312499999999;527.0;160.0;post_test_sensors_2
-0.052734375;534.0;157.0;post_test_sensors_2
0.0029296875;513.0;160.0;post_test_sensors_2
-0.0234375;518.0;162.0;post_test_sensors_2
-0.31054687499999994;507.0;161.0;post_test_sensors_2
-0.0146484375;497.0;162.0;post_test_sensors_2
-0.0234375;506.0;161.0;post_test_sensors_2
0.41015625;524.0;157.0;post_test_sensors_2
0.369140625;513.0;161.0;post_test_sensors_2
